,temporada_alta,dif_min,atraso_15,periodo_dia
64138,0,-2.0,0,Mañana
64139,0,0.0,0,Mañana
64140,0,18.0,1,Mañana
64141,0,8.0,0,Mañana
64142,0,-3.0,0,Mañana
64143,0,6.0,0,Mañana
64144,0,-1.0,0,Mañana
64145,0,76.0,1,Mañana
64146,0,22.0,1,Mañana
64147,0,13.0,0,Mañana
64148,0,11.0,0,Mañana
64149,0,2.0,0,Mañana
64150,0,38.0,1,Mañana
64151,0,4.0,0,Mañana
64152,0,-1.0,0,Mañana
64153,0,1.0,0,Mañana
64154,0,5.0,0,Mañana
64155,0,15.0,0,Mañana
64156,0,-1.0,0,Mañana
64157,0,-6.0,0,Mañana
64158,0,38.0,1,Noche
64159,0,16.0,1,Noche
64160,0,45.0,1,Noche
64161,0,3.0,0,Noche
64162,0,44.0,1,Noche
64163,0,10.0,0,Noche
64164,0,4.0,0,Noche
64165,0,42.0,1,Noche
64166,0,62.0,1,Noche
64167,0,16.0,1,Noche
64168,0,42.0,1,Noche
64169,0,56.0,1,Noche
64170,0,29.0,1,Noche
64171,0,45.0,1,Noche
64172,0,40.0,1,Noche
64173,0,53.0,1,Noche
64174,0,49.0,1,Noche
64175,0,3.0,0,Noche
64176,0,-3.0,0,Noche
64177,0,0.0,0,Noche
64178,0,106.0,1,Noche
64179,0,15.0,0,Noche
64180,0,2.0,0,Noche
64181,0,37.0,1,Noche
64182,0,118.0,1,Noche
64183,0,3.0,0,Noche
64184,0,13.0,0,Tarde
64185,0,-2.0,0,Tarde
64186,0,-1.0,0,Tarde
64187,0,13.0,0,Tarde
64188,0,11.0,0,Tarde
64189,0,22.0,1,Tarde
64190,0,7.0,0,Tarde
64191,0,7.0,0,Tarde
64192,0,20.0,1,Tarde
64193,0,0.0,0,Tarde
64194,0,16.0,1,Tarde
64195,0,13.0,0,Tarde
64196,0,19.0,1,Tarde
64197,0,11.0,0,Tarde
64198,0,17.0,1,Tarde
64199,0,13.0,0,Tarde
64200,0,35.0,1,Tarde
64201,0,0.0,0,Tarde
64202,0,46.0,1,Tarde
64203,0,108.0,1,Tarde
64204,0,44.0,1,Tarde
64205,0,12.0,0,Tarde
64206,0,-2.0,0,Tarde
64207,0,1.0,0,Tarde
64208,0,6.0,0,Tarde
64209,0,22.0,1,Tarde
64210,0,32.0,1,Tarde
64211,0,5.0,0,Tarde
64212,0,0.0,0,Tarde
64213,0,40.0,1,Tarde
64214,0,6.0,0,Tarde
64215,0,-2.0,0,Tarde
64216,0,-1.0,0,Tarde
64217,0,46.0,1,Tarde
64218,0,12.0,0,Tarde
64219,0,4.0,0,Tarde
64220,0,35.0,1,Tarde
64221,0,1.0,0,Tarde
64222,0,-3.0,0,Tarde
64223,0,40.0,1,Tarde
64224,0,4.0,0,Tarde
64225,0,17.0,1,Tarde
64226,0,12.0,0,Tarde
64227,0,40.0,1,Tarde
64228,0,12.0,0,Tarde
64229,0,3.0,0,Tarde
64230,0,97.0,1,Tarde
64231,0,34.0,1,Tarde
64232,0,41.0,1,Tarde
64233,0,25.0,1,Tarde
64234,0,-5.0,0,Tarde
64235,0,-2.0,0,Tarde
64236,0,-5.0,0,Tarde
64237,0,30.0,1,Tarde
64238,0,-2.0,0,Tarde
64239,0,7.0,0,Tarde
64240,0,38.0,1,Tarde
64241,0,84.0,1,Tarde
64242,0,-2.0,0,Tarde
64243,0,12.0,0,Tarde
64244,0,5.0,0,Tarde
64245,0,1.0,0,Tarde
64246,0,18.0,1,Tarde
64247,0,0.0,0,Tarde
64248,0,5.0,0,Tarde
64249,0,-5.0,0,Tarde
64250,0,8.0,0,Tarde
64251,0,-5.0,0,Tarde
64252,0,24.0,1,Tarde
64253,0,29.0,1,Tarde
64254,0,48.0,1,Tarde
64255,0,44.0,1,Tarde
64256,0,35.0,1,Tarde
64257,0,99.0,1,Tarde
64258,0,40.0,1,Tarde
64259,0,17.0,1,Tarde
64260,0,82.0,1,Tarde
64261,0,37.0,1,Tarde
64262,0,1.0,0,Tarde
64263,0,7.0,0,Tarde
64264,0,23.0,1,Tarde
64265,0,44.0,1,Tarde
64266,0,48.0,1,Tarde
64267,0,92.0,1,Tarde
64268,0,12.0,0,Tarde
64269,0,-1.0,0,Tarde
64270,0,29.0,1,Tarde
64271,0,2.0,0,Tarde
64272,0,2.0,0,Tarde
64273,0,3.0,0,Tarde
64274,0,1.0,0,Mañana
64275,0,9.0,0,Tarde
64276,0,106.0,1,Tarde
64277,0,2.0,0,Mañana
64278,0,25.0,1,Tarde
64279,0,-5.0,0,Tarde
64280,0,17.0,1,Mañana
64281,0,10.0,0,Tarde
64282,0,-1.0,0,Tarde
64283,0,4.0,0,Mañana
64284,0,19.0,1,Mañana
64285,0,12.0,0,Mañana
64286,0,23.0,1,Mañana
64287,0,29.0,1,Mañana
64288,0,0.0,0,Mañana
64289,0,0.0,0,Mañana
64290,0,11.0,0,Noche
64291,0,-1.0,0,Noche
64292,0,6.0,0,Noche
64293,0,3.0,0,Noche
64294,0,12.0,0,Noche
64295,0,9.0,0,Noche
64296,0,21.0,1,Noche
64297,0,15.0,0,Mañana
64298,0,39.0,1,Noche
64299,0,0.0,0,Mañana
64300,0,-6.0,0,Noche
64301,0,0.0,0,Mañana
64302,0,3.0,0,Noche
64303,0,18.0,1,Noche
64304,0,29.0,1,Noche
64305,0,18.0,1,Noche
64306,0,4.0,0,Noche
64307,0,25.0,1,Noche
64308,0,10.0,0,Noche
64309,0,46.0,1,Mañana
64310,0,38.0,1,Mañana
64311,0,39.0,1,Mañana
64312,0,8.0,0,Mañana
64313,0,43.0,1,Mañana
64314,0,10.0,0,Mañana
64315,0,11.0,0,Mañana
64316,0,23.0,1,Mañana
64317,0,5.0,0,Mañana
64318,0,14.0,0,Tarde
64319,0,3.0,0,Tarde
64320,0,4.0,0,Tarde
64321,0,12.0,0,Tarde
64322,0,53.0,1,Tarde
64323,0,6.0,0,Tarde
64324,0,2.0,0,Tarde
64325,0,6.0,0,Tarde
64326,0,1.0,0,Tarde
64327,0,8.0,0,Tarde
64328,0,6.0,0,Tarde
64329,0,149.0,1,Tarde
64330,0,105.0,1,Tarde
64331,0,31.0,1,Tarde
64332,0,66.0,1,Tarde
64333,0,22.0,1,Tarde
64334,0,58.0,1,Tarde
64335,0,43.0,1,Tarde
64336,0,147.0,1,Tarde
64337,0,59.0,1,Tarde
64338,0,105.0,1,Tarde
64339,0,20.0,1,Tarde
64340,0,47.0,1,Tarde
64341,0,5.0,0,Tarde
64342,0,56.0,1,Tarde
64343,0,25.0,1,Tarde
64344,0,19.0,1,Tarde
64345,0,21.0,1,Tarde
64346,0,24.0,1,Tarde
64347,0,19.0,1,Tarde
64348,0,6.0,0,Mañana
64349,0,0.0,0,Mañana
64350,0,0.0,0,Mañana
64351,0,0.0,0,Mañana
64352,0,13.0,0,Mañana
64353,0,10.0,0,Mañana
64354,0,2.0,0,Mañana
64355,0,3.0,0,Mañana
64356,0,8.0,0,Mañana
64357,0,30.0,1,Mañana
64358,0,16.0,1,Mañana
64359,0,27.0,1,Mañana
64360,0,28.0,1,Mañana
64361,0,114.0,1,Mañana
64362,0,12.0,0,Mañana
64363,0,52.0,1,Mañana
64364,0,15.0,0,Mañana
64365,0,14.0,0,Mañana
64366,0,30.0,1,Mañana
64367,0,54.0,1,Mañana
64368,0,16.0,1,Mañana
64369,0,14.0,0,Mañana
64370,0,12.0,0,Mañana
64371,0,9.0,0,Mañana
64372,0,9.0,0,Mañana
64373,0,5.0,0,Mañana
64374,0,10.0,0,Mañana
64375,0,12.0,0,Mañana
64376,0,0.0,0,Mañana
64377,0,-5.0,0,Mañana
64378,0,19.0,1,Mañana
64379,0,-1.0,0,Noche
64380,0,7.0,0,Noche
64381,0,-1.0,0,Noche
64382,0,7.0,0,Noche
64383,0,21.0,1,Noche
64384,0,5.0,0,Noche
64385,0,20.0,1,Noche
64386,0,2.0,0,Noche
64387,0,18.0,1,Noche
64388,0,98.0,1,Noche
64389,0,21.0,1,Noche
64390,0,45.0,1,Noche
64391,0,60.0,1,Noche
64392,0,19.0,1,Noche
64393,0,26.0,1,Noche
64394,0,34.0,1,Noche
64395,0,20.0,1,Noche
64396,0,32.0,1,Noche
64397,0,54.0,1,Noche
64398,0,15.0,0,Noche
64399,0,7.0,0,Noche
64400,0,2.0,0,Noche
64401,0,40.0,1,Noche
64402,0,9.0,0,Noche
64403,0,58.0,1,Noche
64404,0,24.0,1,Noche
64405,0,37.0,1,Noche
64406,0,12.0,0,Noche
64407,0,5.0,0,Tarde
64408,0,62.0,1,Noche
64409,0,53.0,1,Mañana
64410,0,3.0,0,Mañana
64411,0,7.0,0,Mañana
64412,0,10.0,0,Mañana
64413,0,14.0,0,Mañana
64414,0,34.0,1,Mañana
64415,0,5.0,0,Mañana
64416,0,1.0,0,Mañana
64417,0,0.0,0,Mañana
64418,0,5.0,0,Mañana
64419,0,7.0,0,Mañana
64420,0,5.0,0,Noche
64421,0,12.0,0,Mañana
64422,0,34.0,1,Noche
64423,0,1.0,0,Mañana
64424,0,1.0,0,Noche
64425,0,6.0,0,Mañana
64426,0,-2.0,0,Noche
64427,0,15.0,0,Mañana
64428,0,-1.0,0,Mañana
64429,0,-6.0,0,Mañana
64430,0,0.0,0,Mañana
64431,0,-4.0,0,Tarde
64432,0,44.0,1,Tarde
64433,0,1.0,0,Tarde
64434,0,42.0,1,Tarde
64435,0,0.0,0,Tarde
64436,0,10.0,0,Tarde
64437,0,0.0,0,Tarde
64438,0,10.0,0,Tarde
64439,0,6.0,0,Tarde
64440,0,-3.0,0,Tarde
64441,0,3.0,0,Tarde
64442,0,8.0,0,Tarde
64443,0,7.0,0,Tarde
64444,0,15.0,0,Tarde
64445,0,14.0,0,Tarde
64446,0,0.0,0,Tarde
64447,0,-2.0,0,Tarde
64448,0,0.0,0,Tarde
64449,0,19.0,1,Tarde
64450,0,11.0,0,Tarde
64451,0,25.0,1,Tarde
64452,0,11.0,0,Tarde
64453,0,5.0,0,Tarde
64454,0,16.0,1,Tarde
64455,0,13.0,0,Mañana
64456,0,1.0,0,Tarde
64457,0,0.0,0,Tarde
64458,0,6.0,0,Tarde
64459,0,7.0,0,Tarde
64460,0,21.0,1,Tarde
64461,0,1.0,0,Tarde
64462,0,7.0,0,Tarde
64463,0,2.0,0,Noche
64464,0,4.0,0,Noche
64465,0,-2.0,0,Noche
64466,0,37.0,1,Noche
64467,0,2.0,0,Noche
64468,0,4.0,0,Noche
64469,0,10.0,0,Noche
64470,0,26.0,1,Noche
64471,0,26.0,1,Noche
64472,0,17.0,1,Noche
64473,0,13.0,0,Noche
64474,0,6.0,0,Noche
64475,0,49.0,1,Noche
64476,0,38.0,1,Noche
64477,0,1.0,0,Noche
64478,0,7.0,0,Noche
64479,0,3.0,0,Noche
64480,0,29.0,1,Noche
64481,0,3.0,0,Mañana
64482,0,57.0,1,Noche
64483,0,13.0,0,Noche
64484,0,-6.0,0,Noche
64485,0,5.0,0,Noche
64486,0,7.0,0,Mañana
64487,0,6.0,0,Noche
64488,0,2.0,0,Noche
64489,0,8.0,0,Mañana
64490,0,56.0,1,Noche
64491,0,4.0,0,Noche
64492,0,46.0,1,Noche
64493,0,5.0,0,Noche
64494,0,9.0,0,Noche
64495,0,26.0,1,Noche
64496,0,3.0,0,Noche
64497,0,8.0,0,Noche
64498,0,9.0,0,Noche
64499,0,6.0,0,Noche
64500,0,47.0,1,Noche
64501,0,5.0,0,Noche
64502,0,7.0,0,Noche
64503,0,-1.0,0,Noche
64504,0,0.0,0,Mañana
64505,0,-2.0,0,Mañana
64506,0,0.0,0,Mañana
64507,0,1.0,0,Mañana
64508,0,4.0,0,Mañana
64509,0,6.0,0,Mañana
64510,0,2.0,0,Mañana
64511,0,9.0,0,Mañana
64512,0,-1.0,0,Mañana
64513,0,12.0,0,Mañana
64514,0,-2.0,0,Mañana
64515,0,9.0,0,Mañana
64516,0,-4.0,0,Mañana
64517,0,2.0,0,Mañana
64518,0,2.0,0,Mañana
64519,0,-1.0,0,Mañana
64520,0,8.0,0,Mañana
64521,0,-3.0,0,Mañana
64522,0,2.0,0,Mañana
64523,0,2.0,0,Mañana
64524,0,2.0,0,Mañana
64525,0,1.0,0,Mañana
64526,0,0.0,0,Mañana
64527,0,3.0,0,Tarde
64528,0,-3.0,0,Tarde
64529,0,18.0,1,Tarde
64530,0,33.0,1,Tarde
64531,0,0.0,0,Mañana
64532,0,6.0,0,Mañana
64533,0,23.0,1,Mañana
64534,0,12.0,0,Mañana
64535,0,5.0,0,Tarde
64536,0,1.0,0,Tarde
64537,0,5.0,0,Tarde
64538,0,3.0,0,Tarde
64539,0,14.0,0,Noche
64540,0,11.0,0,Tarde
64541,0,8.0,0,Tarde
64542,0,4.0,0,Tarde
64543,0,18.0,1,Noche
64544,0,22.0,1,Tarde
64545,0,10.0,0,Tarde
64546,0,7.0,0,Tarde
64547,0,11.0,0,Noche
64548,0,10.0,0,Tarde
64549,0,-3.0,0,Mañana
64550,0,-1.0,0,Noche
64551,0,6.0,0,Noche
64552,0,0.0,0,Noche
64553,0,8.0,0,Noche
64554,0,20.0,1,Noche
64555,0,10.0,0,Noche
64556,0,7.0,0,Noche
64557,0,3.0,0,Noche
64558,0,5.0,0,Noche
64559,0,-2.0,0,Noche
64560,0,12.0,0,Noche
64561,0,3.0,0,Noche
64562,0,34.0,1,Noche
64563,0,12.0,0,Noche
64564,0,-1.0,0,Noche
64565,0,-3.0,0,Noche
64566,0,3.0,0,Noche
64567,0,8.0,0,Noche
64568,0,1.0,0,Noche
64569,0,-1.0,0,Noche
64570,0,8.0,0,Noche
64571,0,23.0,1,Noche
64572,0,2.0,0,Noche
64573,0,0.0,0,Noche
64574,0,1.0,0,Noche
64575,0,5.0,0,Noche
64576,0,1.0,0,Noche
64577,0,0.0,0,Noche
64578,0,0.0,0,Noche
64579,0,-3.0,0,Noche
64580,0,9.0,0,Noche
64581,0,10.0,0,Noche
64582,0,3.0,0,Noche
64583,0,27.0,1,Noche
64584,0,-2.0,0,Noche
64585,0,0.0,0,Noche
64586,0,4.0,0,Noche
64587,0,2.0,0,Noche
64588,0,-2.0,0,Noche
64589,0,4.0,0,Noche
64590,0,109.0,1,Noche
64591,0,6.0,0,Noche
64592,0,-5.0,0,Noche
64593,0,0.0,0,Noche
64594,0,0.0,0,Tarde
64595,0,4.0,0,Tarde
64596,0,34.0,1,Tarde
64597,0,10.0,0,Tarde
64598,0,3.0,0,Mañana
64599,0,12.0,0,Mañana
64600,0,7.0,0,Mañana
64601,0,4.0,0,Mañana
64602,0,5.0,0,Mañana
64603,0,5.0,0,Mañana
64604,0,4.0,0,Mañana
64605,0,8.0,0,Mañana
64606,0,-1.0,0,Mañana
64607,0,1.0,0,Mañana
64608,0,11.0,0,Mañana
64609,0,0.0,0,Mañana
64610,0,1.0,0,Mañana
64611,0,-1.0,0,Mañana
64612,0,7.0,0,Mañana
64613,0,11.0,0,Mañana
64614,0,5.0,0,Mañana
64615,0,8.0,0,Mañana
64616,0,1.0,0,Mañana
64617,0,2.0,0,Mañana
64618,0,4.0,0,Mañana
64619,0,40.0,1,Mañana
64620,0,15.0,0,Mañana
64621,0,-2.0,0,Mañana
64622,0,-2.0,0,Mañana
64623,0,2.0,0,Mañana
64624,0,1.0,0,Mañana
64625,0,0.0,0,Mañana
64626,0,1.0,0,Mañana
64627,0,1.0,0,Mañana
64628,0,1.0,0,Mañana
64629,0,3.0,0,Mañana
64630,0,-7.0,0,Mañana
64631,0,-2.0,0,Mañana
64632,0,22.0,1,Mañana
64633,0,-1.0,0,Mañana
64634,0,5.0,0,Mañana
64635,0,9.0,0,Mañana
64636,0,-1.0,0,Mañana
64637,0,6.0,0,Mañana
64638,0,11.0,0,Mañana
64639,0,17.0,1,Mañana
64640,0,1.0,0,Mañana
64641,0,6.0,0,Mañana
64642,0,2.0,0,Mañana
64643,0,2.0,0,Mañana
64644,0,2.0,0,Mañana
64645,0,1.0,0,Mañana
64646,0,-2.0,0,Mañana
64647,0,4.0,0,Mañana
64648,0,1.0,0,Mañana
64649,0,3.0,0,Mañana
64650,0,2.0,0,Mañana
64651,0,7.0,0,Mañana
64652,0,6.0,0,Mañana
64653,0,29.0,1,Mañana
64654,0,28.0,1,Mañana
64655,0,-1.0,0,Mañana
64656,0,7.0,0,Mañana
64657,0,3.0,0,Mañana
64658,0,5.0,0,Mañana
64659,0,0.0,0,Mañana
64660,0,-8.0,0,Mañana
64661,0,0.0,0,Mañana
64662,0,3.0,0,Mañana
64663,0,1.0,0,Mañana
64664,0,15.0,0,Mañana
64665,0,3.0,0,Mañana
64666,0,9.0,0,Mañana
64667,0,4.0,0,Mañana
64668,0,3.0,0,Mañana
64669,0,-1.0,0,Mañana
64670,0,2.0,0,Mañana
64671,0,6.0,0,Mañana
64672,0,1.0,0,Mañana
64673,0,29.0,1,Mañana
64674,0,-1.0,0,Mañana
64675,0,-1.0,0,Mañana
64676,0,-2.0,0,Mañana
64677,0,0.0,0,Mañana
64678,0,0.0,0,Mañana
64679,0,1.0,0,Mañana
64680,0,6.0,0,Mañana
64681,0,1.0,0,Mañana
64682,0,9.0,0,Mañana
64683,0,3.0,0,Mañana
64684,0,3.0,0,Mañana
64685,0,12.0,0,Mañana
64686,0,5.0,0,Mañana
64687,0,7.0,0,Mañana
64688,0,2.0,0,Mañana
64689,0,-1.0,0,Mañana
64690,0,-3.0,0,Mañana
64691,0,2.0,0,Mañana
64692,0,1.0,0,Mañana
64693,0,22.0,1,Mañana
64694,0,22.0,1,Mañana
64695,0,-6.0,0,Noche
64696,0,-4.0,0,Noche
64697,0,-2.0,0,Noche
64698,0,7.0,0,Noche
64699,0,11.0,0,Tarde
64700,0,2.0,0,Mañana
64701,0,5.0,0,Tarde
64702,0,-3.0,0,Mañana
64703,0,2.0,0,Tarde
64704,0,2.0,0,Mañana
64705,0,0.0,0,Tarde
64706,0,-8.0,0,Mañana
64707,0,-4.0,0,Tarde
64708,0,0.0,0,Tarde
64709,0,1.0,0,Tarde
64710,0,2.0,0,Tarde
64711,0,17.0,1,Tarde
64712,0,4.0,0,Tarde
64713,0,-2.0,0,Tarde
64714,0,10.0,0,Tarde
64715,0,18.0,1,Tarde
64716,0,-4.0,0,Tarde
64717,0,7.0,0,Tarde
64718,0,6.0,0,Tarde
64719,0,3.0,0,Tarde
64720,0,14.0,0,Tarde
64721,0,13.0,0,Tarde
64722,0,42.0,1,Tarde
64723,0,3.0,0,Tarde
64724,0,4.0,0,Tarde
64725,0,13.0,0,Tarde
64726,0,5.0,0,Tarde
64727,0,3.0,0,Tarde
64728,0,7.0,0,Tarde
64729,0,7.0,0,Tarde
64730,0,1.0,0,Tarde
64731,0,2.0,0,Tarde
64732,0,-3.0,0,Tarde
64733,0,4.0,0,Tarde
64734,0,-3.0,0,Tarde
64735,0,8.0,0,Tarde
64736,0,-2.0,0,Tarde
64737,0,3.0,0,Tarde
64738,0,2.0,0,Tarde
64739,0,6.0,0,Tarde
64740,0,9.0,0,Tarde
64741,0,6.0,0,Tarde
64742,0,10.0,0,Tarde
64743,0,18.0,1,Tarde
64744,0,-1.0,0,Tarde
64745,0,3.0,0,Tarde
64746,0,-2.0,0,Tarde
64747,0,0.0,0,Tarde
64748,0,11.0,0,Tarde
64749,0,0.0,0,Tarde
64750,0,-2.0,0,Tarde
64751,0,0.0,0,Tarde
64752,0,12.0,0,Tarde
64753,0,9.0,0,Tarde
64754,0,24.0,1,Tarde
64755,0,1.0,0,Tarde
64756,0,68.0,1,Tarde
64757,0,-4.0,0,Tarde
64758,0,1.0,0,Tarde
64759,0,-4.0,0,Tarde
64760,0,19.0,1,Tarde
64761,0,7.0,0,Tarde
64762,0,-3.0,0,Tarde
64763,0,17.0,1,Tarde
64764,0,7.0,0,Tarde
64765,0,4.0,0,Tarde
64766,0,0.0,0,Tarde
64767,0,17.0,1,Tarde
64768,0,0.0,0,Tarde
64769,0,11.0,0,Tarde
64770,0,28.0,1,Tarde
64771,0,6.0,0,Tarde
64772,0,11.0,0,Tarde
64773,0,1.0,0,Tarde
64774,0,-4.0,0,Tarde
64775,0,4.0,0,Tarde
64776,0,9.0,0,Tarde
64777,0,-1.0,0,Tarde
64778,0,3.0,0,Tarde
64779,0,1.0,0,Tarde
64780,0,0.0,0,Noche
64781,0,-4.0,0,Noche
64782,0,0.0,0,Noche
64783,0,4.0,0,Noche
64784,0,16.0,1,Noche
64785,0,-5.0,0,Noche
64786,0,8.0,0,Noche
64787,0,11.0,0,Noche
64788,0,9.0,0,Noche
64789,0,0.0,0,Noche
64790,0,5.0,0,Noche
64791,0,0.0,0,Mañana
64792,0,1.0,0,Mañana
64793,0,-2.0,0,Mañana
64794,0,-2.0,0,Mañana
64795,0,-1.0,0,Mañana
64796,0,-8.0,0,Mañana
64797,0,-2.0,0,Mañana
64798,0,2.0,0,Mañana
64799,0,0.0,0,Mañana
64800,0,-3.0,0,Mañana
64801,0,17.0,1,Mañana
64802,0,-2.0,0,Mañana
64803,0,-1.0,0,Mañana
64804,0,6.0,0,Mañana
64805,0,8.0,0,Mañana
64806,0,4.0,0,Mañana
64807,0,8.0,0,Mañana
64808,0,-1.0,0,Mañana
64809,0,-3.0,0,Mañana
64810,0,4.0,0,Mañana
64811,0,-3.0,0,Mañana
64812,0,-1.0,0,Mañana
64813,0,-3.0,0,Mañana
64814,0,8.0,0,Mañana
64815,0,2.0,0,Mañana
64816,0,6.0,0,Mañana
64817,0,-2.0,0,Mañana
64818,0,3.0,0,Mañana
64819,0,-7.0,0,Mañana
64820,0,-1.0,0,Mañana
64821,0,-8.0,0,Mañana
64822,0,8.0,0,Mañana
64823,0,1.0,0,Mañana
64824,0,3.0,0,Mañana
64825,0,3.0,0,Mañana
64826,0,1.0,0,Mañana
64827,0,3.0,0,Mañana
64828,0,10.0,0,Mañana
64829,0,-3.0,0,Mañana
64830,0,4.0,0,Mañana
64831,0,7.0,0,Mañana
64832,0,-4.0,0,Mañana
64833,0,0.0,0,Mañana
64834,0,0.0,0,Mañana
64835,0,17.0,1,Mañana
64836,0,-6.0,0,Mañana
64837,0,0.0,0,Mañana
64838,0,-6.0,0,Mañana
64839,0,7.0,0,Mañana
64840,0,0.0,0,Mañana
64841,0,14.0,0,Mañana
64842,0,11.0,0,Mañana
64843,0,2.0,0,Mañana
64844,0,12.0,0,Mañana
64845,0,11.0,0,Mañana
64846,0,8.0,0,Mañana
64847,0,4.0,0,Mañana
64848,0,7.0,0,Mañana
64849,0,4.0,0,Mañana
64850,0,5.0,0,Mañana
64851,0,1.0,0,Mañana
64852,0,7.0,0,Mañana
64853,0,10.0,0,Mañana
64854,0,1.0,0,Mañana
64855,0,17.0,1,Mañana
64856,0,2.0,0,Mañana
64857,0,4.0,0,Mañana
64858,0,0.0,0,Mañana
64859,0,1.0,0,Mañana
64860,0,10.0,0,Mañana
64861,0,-1.0,0,Mañana
64862,0,1.0,0,Mañana
64863,0,7.0,0,Mañana
64864,0,2.0,0,Mañana
64865,0,2.0,0,Mañana
64866,0,30.0,1,Mañana
64867,0,2.0,0,Mañana
64868,0,-11.0,0,Mañana
64869,0,2.0,0,Mañana
64870,0,12.0,0,Tarde
64871,0,4.0,0,Tarde
64872,0,2.0,0,Tarde
64873,0,0.0,0,Tarde
64874,0,25.0,1,Tarde
64875,0,14.0,0,Tarde
64876,0,28.0,1,Tarde
64877,0,21.0,1,Tarde
64878,0,5.0,0,Tarde
64879,0,13.0,0,Tarde
64880,0,2.0,0,Tarde
64881,0,0.0,0,Tarde
64882,0,35.0,1,Tarde
64883,0,2.0,0,Tarde
64884,0,5.0,0,Tarde
64885,0,15.0,0,Tarde
64886,0,3.0,0,Tarde
64887,0,25.0,1,Tarde
64888,0,7.0,0,Tarde
64889,0,8.0,0,Tarde
64890,0,9.0,0,Tarde
64891,0,-1.0,0,Tarde
64892,0,17.0,1,Tarde
64893,0,6.0,0,Tarde
64894,0,8.0,0,Tarde
64895,0,5.0,0,Tarde
64896,0,19.0,1,Tarde
64897,0,3.0,0,Tarde
64898,0,0.0,0,Tarde
64899,0,20.0,1,Tarde
64900,0,0.0,0,Tarde
64901,0,4.0,0,Tarde
64902,0,6.0,0,Tarde
64903,0,1.0,0,Tarde
64904,0,13.0,0,Tarde
64905,0,40.0,1,Tarde
64906,0,6.0,0,Tarde
64907,0,-2.0,0,Tarde
64908,0,2.0,0,Tarde
64909,0,9.0,0,Tarde
64910,0,3.0,0,Tarde
64911,0,6.0,0,Tarde
64912,0,6.0,0,Tarde
64913,0,3.0,0,Tarde
64914,0,3.0,0,Tarde
64915,0,4.0,0,Tarde
64916,0,18.0,1,Tarde
64917,0,6.0,0,Tarde
64918,0,0.0,0,Tarde
64919,0,-1.0,0,Tarde
64920,0,2.0,0,Tarde
64921,0,15.0,0,Tarde
64922,0,4.0,0,Tarde
64923,0,-5.0,0,Tarde
64924,0,9.0,0,Tarde
64925,0,2.0,0,Tarde
64926,0,2.0,0,Tarde
64927,0,14.0,0,Tarde
64928,0,6.0,0,Tarde
64929,0,7.0,0,Tarde
64930,0,4.0,0,Tarde
64931,0,8.0,0,Mañana
64932,0,5.0,0,Tarde
64933,0,13.0,0,Tarde
64934,0,7.0,0,Tarde
64935,0,4.0,0,Tarde
64936,0,16.0,1,Tarde
64937,0,11.0,0,Tarde
64938,0,16.0,1,Tarde
64939,0,2.0,0,Tarde
64940,0,14.0,0,Tarde
64941,0,13.0,0,Tarde
64942,0,-3.0,0,Tarde
64943,0,2.0,0,Tarde
64944,0,9.0,0,Tarde
64945,0,11.0,0,Tarde
64946,0,1.0,0,Tarde
64947,0,-5.0,0,Tarde
64948,0,7.0,0,Mañana
64949,0,-1.0,0,Mañana
64950,0,-2.0,0,Mañana
64951,0,3.0,0,Mañana
64952,0,0.0,0,Mañana
64953,0,2.0,0,Mañana
64954,0,0.0,0,Mañana
64955,0,3.0,0,Mañana
64956,0,9.0,0,Mañana
64957,0,9.0,0,Mañana
64958,0,10.0,0,Mañana
64959,0,-6.0,0,Mañana
64960,0,1.0,0,Mañana
64961,0,0.0,0,Mañana
64962,0,-2.0,0,Mañana
64963,0,15.0,0,Mañana
64964,0,-12.0,0,Mañana
64965,0,10.0,0,Mañana
64966,0,10.0,0,Mañana
64967,0,9.0,0,Mañana
64968,0,2.0,0,Mañana
64969,0,0.0,0,Mañana
64970,0,7.0,0,Mañana
64971,0,5.0,0,Mañana
64972,0,7.0,0,Mañana
64973,0,8.0,0,Mañana
64974,0,51.0,1,Mañana
64975,0,5.0,0,Mañana
64976,0,8.0,0,Mañana
64977,0,6.0,0,Mañana
64978,0,30.0,1,Mañana
64979,0,1.0,0,Mañana
64980,0,-1.0,0,Mañana
64981,0,4.0,0,Mañana
64982,0,14.0,0,Mañana
64983,0,3.0,0,Mañana
64984,0,1.0,0,Mañana
64985,0,7.0,0,Mañana
64986,0,4.0,0,Mañana
64987,0,11.0,0,Mañana
64988,0,-1.0,0,Mañana
64989,0,5.0,0,Mañana
64990,0,6.0,0,Mañana
64991,0,15.0,0,Mañana
64992,0,-2.0,0,Mañana
64993,0,-6.0,0,Mañana
64994,0,17.0,1,Mañana
64995,0,6.0,0,Mañana
64996,0,3.0,0,Mañana
64997,0,4.0,0,Mañana
64998,0,7.0,0,Mañana
64999,0,0.0,0,Mañana
65000,0,7.0,0,Mañana
65001,0,3.0,0,Mañana
65002,0,7.0,0,Mañana
65003,0,14.0,0,Tarde
65004,0,5.0,0,Mañana
65005,0,6.0,0,Tarde
65006,0,13.0,0,Mañana
65007,0,-3.0,0,Tarde
65008,0,14.0,0,Mañana
65009,0,0.0,0,Mañana
65010,0,104.0,1,Noche
65011,0,21.0,1,Mañana
65012,0,10.0,0,Noche
65013,0,18.0,1,Mañana
